league,season,team,player,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
Ligue1,2223,Lorient,Chrislain Matsima,FRA,DF,20,2002,6,2,227,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lorient,Dango Ouattara,BFA,"MF,FW",20,2002,18,18,1548,17.2,6,5,11,6,0,0,3,1,0.35,0.29,0.64,0.35,0.64
Ligue1,2223,Lorient,Darlin Yongwa,CMR,"MF,DF",21,2000,14,8,781,8.7,1,1,2,1,0,0,2,0,0.12,0.12,0.23,0.12,0.23
Ligue1,2223,Lorient,Eli Junior Kroupi,FRA,FW,16,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lorient,Enzo Le Fée,FRA,MF,22,2000,35,35,3028,33.6,5,6,11,5,0,0,5,0,0.15,0.18,0.33,0.15,0.33
Ligue1,2223,Lorient,Gedeon Kalulu,COD,"DF,MF",24,1997,29,28,2438,27.1,0,4,4,0,0,0,6,0,0.0,0.15,0.15,0.0,0.15
Ligue1,2223,Lorient,Ibrahima Koné,MLI,FW,23,1999,37,15,1577,17.5,7,1,8,5,2,3,3,0,0.4,0.06,0.46,0.29,0.34
Ligue1,2223,Lorient,Igor Carioca,BRA,"DF,MF",25,1996,7,5,456,5.1,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lorient,Jean-Victor Makengo,FRA,MF,24,1998,15,12,1064,11.8,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lorient,Julien Laporte,FRA,DF,28,1993,20,19,1654,18.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lorient,Julien Ponceau,FRA,MF,21,2000,31,20,1655,18.4,1,4,5,1,0,0,1,0,0.05,0.22,0.27,0.05,0.27
Ligue1,2223,Lorient,Laurent Abergel,FRA,MF,29,1993,29,28,2342,26.0,0,1,1,0,0,0,7,1,0.0,0.04,0.04,0.0,0.04
Ligue1,2223,Lorient,Montassar Talbi,TUN,DF,24,1998,38,38,3420,38.0,1,2,3,1,0,0,0,0,0.03,0.05,0.08,0.03,0.08
Ligue1,2223,Lorient,Quentin Boisgard,FRA,MF,25,1997,5,1,184,2.0,1,0,1,1,0,0,1,0,0.49,0.0,0.49,0.49,0.49
Ligue1,2223,Lorient,Romain Faivre,FRA,MF,24,1998,16,14,1246,13.8,5,3,8,5,0,0,0,0,0.36,0.22,0.58,0.36,0.58
